MINE,DEPT_EN_DESC,RCPNT_CLS_EN_DESC,AGRG_PYMT_AMT,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",775776,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",106746,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",1102736,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",10098951,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",1155798,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",1285425,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",701221,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",2956557,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",402922,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",2203367,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",1155128,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",1831447,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",1322870,,
Indian Affairs and Northern Development,Indian Affairs and Northern Development,"Payments to support Indians, Inuit and Innu for the purpose of supplying public services in social development",394793,,
